time,engineLoad,coolantTemp,rpm,speed,intakeTemp,maf,throttlePos,ambiantTemp,xG,yG,zG,gpsSpeed,gpsLat,gpsLon,gpsAlt,gpsClimb
13:46:55.707497,22.745098039215687,79,1493.0,18.019759,49,11.18,0.0,,-0.25634765625,0.2451171875,1.07568359375,18.5285433729,37.448805,-121.89289,6.6,0.89477452
13:46:56.726176,22.745098039215687,79,1493.0,18.019759,49,11.45,0.0,,-0.2783203125,0.349609375,0.98388671875,18.4591983476,37.448826667,-121.892801667,6.9,0.6710808899999999
13:46:57.686646,34.90196078431372,79,1413.0,17.398388,49,11.45,0.0,,-0.34375,0.36328125,1.10400390625,18.4591983476,37.448826667,-121.892801667,6.9,0.6710808899999999
13:46:58.907321,34.90196078431372,79,1410.0,17.398388,49,11.45,0.0,,-0.4111328125,0.2705078125,0.970703125,17.1930924018,37.448865,-121.892726667,7.0,0.22369363
13:46:59.012272,34.90196078431372,79,1410.0,17.398388,49,13.05,0.0,,-0.3671875,0.24658203125,0.96435546875,13.980851874999999,37.44891,-121.892673333,7.2,0.44738726
13:46:59.690613,30.19607843137255,79,1410.0,17.398388,49,13.05,0.0,,-0.2353515625,0.28857421875,0.951171875,15.6965820171,37.44898,-121.892653333,7.1,-0.22369363
13:47:00.739997,30.19607843137255,79,1435.0,17.398388,49,12.91,0.0,,-0.0361328125,0.26513671875,1.0,17.5733715728,37.449061667,-121.892661667,7.0,-0.22369363
13:47:01.738497,28.627450980392158,79,1435.0,18.019759,49,12.91,0.0,,0.01318359375,0.15966796875,0.79638671875,17.8485147377,37.449133333,-121.892668333,6.8,-0.44738726
13:47:02.702188,27.84313725490196,79,1491.0,18.019759,49,12.77,0.0,,0.0146484375,0.1943359375,0.9921875,17.8485147377,37.449133333,-121.892668333,6.8,-0.44738726
13:47:03.880242,27.84313725490196,79,1491.0,18.64113,49,12.77,0.0,,-0.1279296875,0.353515625,1.04541015625,17.5733715728,37.449203333,-121.892678333,6.5,-0.6710808899999999
13:47:03.984858,27.84313725490196,79,1491.0,18.64113,49,12.77,0.0,,-0.0703125,0.318359375,1.07421875,17.3183608346,37.449273333,-121.892686667,5.9,-1.3421617799999999
13:47:04.684338,33.333333333333336,79,1530.0,18.64113,49,15.97,0.0,,-0.07568359375,0.20849609375,0.9453125,18.2735326347,37.449346667,-121.892698333,5.4,-1.11846815
13:47:05.691831,33.333333333333336,79,1530.0,19.883872,49,14.58,0.0,,-0.00048828125,0.12353515625,1.04736328125,19.7253042934,37.449425,-121.892711667,4.8,-1.3421617799999999
13:47:06.734433,28.627450980392158,79,1610.0,20.505243,49,14.58,0.0,,-0.00341796875,0.275390625,0.837890625,20.5641554059,37.449508333,-121.892728333,4.3,-1.11846815
13:47:07.683787,28.627450980392158,79,1610.0,20.505243,48,14.3,0.0,,-0.0986328125,0.318359375,0.974609375,20.5641554059,37.449508333,-121.892728333,4.3,-1.11846815
13:47:08.838299,28.627450980392158,79,1656.0,20.505243,48,14.3,0.0,,-0.10888671875,0.119140625,0.970703125,20.3695419478,37.449591667,-121.892743333,3.8,-1.11846815
13:47:08.943153,28.235294117647058,79,1656.0,21.126614,48,14.3,0.0,,-0.01953125,0.14111328125,0.939453125,20.714030138,37.449675,-121.892758333,3.4,-0.89477452
13:47:09.748701,28.235294117647058,79,1689.0,21.126614,48,13.4,0.0,,-0.12158203125,0.203125,1.1572265625,20.667054475700002,37.449758333,-121.892778333,3.1,-0.6710808899999999
13:47:10.695996,25.49019607843137,79,1689.0,21.126614,48,13.4,0.0,,-0.06884765625,0.28564453125,1.23583984375,20.667054475700002,37.449841667,-121.892801667,3.0,-0.22369363
13:47:11.709989,30.19607843137255,79,1699.0,21.126614,48,13.61,0.0,,-0.0185546875,0.20458984375,0.95263671875,21.1860236973,37.44993,-121.89283,2.8,-0.44738726
13:47:12.730098,30.19607843137255,79,1699.0,21.126614,48,45.48,17.647058823529413,,0.0361328125,0.28271484375,0.7890625,21.1860236973,37.44993,-121.89283,2.8,-0.44738726
13:47:13.905039,30.19607843137255,79,1839.0,21.126614,48,45.48,17.647058823529413,,0.02783203125,0.22119140625,0.8623046875,21.1502327165,37.450013333,-121.892858333,2.6,-0.44738726
13:47:14.010637,40.78431372549019,79,1839.0,26.097582,48,45.48,17.647058823529413,,0.00146484375,0.33349609375,0.98974609375,23.3021654371,37.450103333,-121.892893333,2.4,-0.44738726
13:47:14.701011,40.78431372549019,79,1839.0,26.097582,47,5.83,0.0,,0.0341796875,-0.00830078125,0.87890625,24.7986758218,37.4502,-121.892925,2.2,-0.44738726
13:47:15.714731,9.411764705882353,80,2004.0,22.369356,47,5.83,0.0,,-0.02734375,-0.0283203125,0.96240234375,24.051539097600003,37.450295,-121.892958333,2.0,-0.44738726
13:47:16.698989,9.411764705882353,80,1746.0,22.369356,47,5.06,0.0,,0.1103515625,0.1337890625,0.79296875,22.4051539808,37.450386667,-121.892991667,2.0,0.0
13:47:17.760921,9.411764705882353,80,1746.0,19.262501,48,7.43,0.0,,-0.3017578125,0.29052734375,1.0,22.4051539808,37.450386667,-121.892991667,2.0,0.0
13:47:18.889455,9.411764705882353,80,1495.0,19.262501,48,7.43,0.0,,-0.20703125,0.1845703125,0.92919921875,20.2532212602,37.450465,-121.893023333,1.8,-0.44738726
13:47:18.994308,23.92156862745098,80,1495.0,17.398388,48,7.43,0.0,,-0.4140625,0.2509765625,0.96142578125,18.6202577612,37.450533333,-121.893063333,1.6,-0.44738726
